date,team1Name,team2Name,team1Odds,drawOdds,team2Odds
23/Dec/2012,Wasps,Sale,1.15,26.6,5.13
22/Dec/2012,Northampton,Harlequins,1.63,17.5,2.35
22/Dec/2012,Gloucester,Exeter,1.35,19.75,3.26
22/Dec/2012,London Irish,Leicester,2.9699999999999998,19.75,1.41
22/Dec/2012,Bath,Saracens,2.0700000000000003,17.0,1.78
21/Dec/2012,Worcester,London Welsh,1.17,24.5,4.83
02/Dec/2012,Saracens,Gloucester,1.35,21.0,3.2
01/Dec/2012,Exeter,Wasps,1.31,20.83,3.48
01/Dec/2012,London Welsh,London Irish,1.8399999999999999,17.83,1.98
01/Dec/2012,Leicester,Bath,1.32,21.33,3.37
30/Nov/2012,Harlequins,Worcester,1.17,22.83,4.779999999999999
30/Nov/2012,Sale,Northampton,2.6100000000000003,20.0,1.5
25/Nov/2012,London Irish,Exeter,1.67,19.08,2.21
25/Nov/2012,Wasps,Leicester,1.8399999999999999,18.0,1.99
24/Nov/2012,Northampton,London Welsh,1.05,29.33,8.5
24/Nov/2012,Gloucester,Sale,1.22,23.33,4.21
23/Nov/2012,Worcester,Saracens,1.96,17.33,1.8599999999999999
23/Nov/2012,Bath,Harlequins,1.9100000000000001,17.33,1.9100000000000001
04/Nov/2012,London Welsh,Bath,3.09,21.17,1.3599999999999999
04/Nov/2012,Saracens,Wasps,1.13,26.0,5.36
03/Nov/2012,Harlequins,Gloucester,1.38,20.5,3.01
03/Nov/2012,Exeter,Worcester,1.29,21.17,3.6
03/Nov/2012,Leicester,Northampton,1.21,23.33,4.32
02/Nov/2012,Sale,London Irish,1.56,19.0,2.4699999999999998
28/Oct/2012,Wasps,London Welsh,1.13,26.17,5.57
28/Oct/2012,London Irish,Harlequins,2.54,18.83,1.53
27/Oct/2012,Gloucester,Leicester,2.44,18.83,1.56
27/Oct/2012,Northampton,Saracens,1.71,17.33,2.1799999999999997
27/Oct/2012,Bath,Exeter,1.43,20.0,2.8200000000000003
26/Oct/2012,Worcester,Sale,1.41,20.0,2.92
07/Oct/2012,Wasps,Worcester,1.3599999999999999,21.0,3.1
07/Oct/2012,London Welsh,Saracens,4.49,22.17,1.2
06/Oct/2012,Exeter,Harlequins,2.3200000000000003,19.17,1.6099999999999999
06/Oct/2012,London Irish,Northampton,2.95,21.0,1.3900000000000001
06/Oct/2012,Gloucester,Bath,1.46,19.5,2.76
05/Oct/2012,Sale,Leicester,3.65,22.33,1.28
30/Sep/2012,London Welsh,Gloucester,2.8899999999999997,21.83,1.41
30/Sep/2012,Harlequins,Saracens,1.53,19.17,2.51
29/Sep/2012,Bath,Sale,1.27,22.83,3.74
29/Sep/2012,Leicester,Exeter,1.17,24.83,4.71
28/Sep/2012,Worcester,London Irish,1.52,18.5,2.54
28/Sep/2012,Northampton,Wasps,1.16,24.83,4.720000000000001
23/Sep/2012,Exeter,Saracens,2.4,18.5,1.58
22/Sep/2012,Leicester,Harlequins,1.4,20.5,2.96
22/Sep/2012,Gloucester,Wasps,1.42,21.0,2.83
22/Sep/2012,London Irish,Bath,2.09,18.67,1.75
22/Sep/2012,Northampton,Worcester,1.1,28.83,6.68
21/Sep/2012,Sale,London Welsh,1.1,29.0,6.48
16/Sep/2012,London Welsh,Exeter,4.45,22.83,1.2
15/Sep/2012,Saracens,Leicester,1.87,18.33,1.94
15/Sep/2012,Harlequins,Sale,1.1400000000000001,25.5,5.33
15/Sep/2012,Wasps,London Irish,1.3599999999999999,21.67,3.17
15/Sep/2012,Worcester,Gloucester,2.05,18.17,1.78
14/Sep/2012,Bath,Northampton,1.94,18.33,1.88
09/Sep/2012,Northampton,Exeter,1.19,22.33,4.5
08/Sep/2012,Sale,Saracens,2.7199999999999998,19.33,1.46
08/Sep/2012,Leicester,Worcester,1.05,33.0,8.71
08/Sep/2012,London Irish,Gloucester,1.76,18.67,2.06
08/Sep/2012,Bath,Wasps,1.43,20.67,2.79
07/Sep/2012,Harlequins,London Welsh,1.03,35.83,10.08
02/Sep/2012,London Welsh,Leicester,6.33,28.0,1.11
01/Sep/2012,Saracens,London Irish,1.27,22.17,3.7
01/Sep/2012,Exeter,Sale,1.58,18.67,2.4
01/Sep/2012,Gloucester,Northampton,1.6400000000000001,19.17,2.25
01/Sep/2012,Worcester,Bath,2.51,19.17,1.53
01/Sep/2012,Wasps,Harlequins,3.0,20.0,1.3900000000000001
